year|bib|age_group|gender|country|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2015|F3419|40-44|W|GBR|3586|708|1746.0|3461.0|5173.0|6909.0|7317.0|8715.0|10442.0|12311.0|14311.0|15170.0
 2015|F7800|35-39|W|CAN|3585|590|1683.0|3373.0|5055.0|6764.0|7134.0|8553.0|10401.0|12331.0|14333.0|15170.0
 2015|F2860|35-39|W|GER|3584|589|1828.0|3647.0|5452.0|7265.0|7660.0|9078.0|10855.0|12586.0|14387.0|15169.0
 2015|F4006|40-44|W|COL|3583|707|1732.0|3460.0|5196.0|6926.0|7310.0|8759.0|10614.0|12460.0|14356.0|15167.0
 2015|F2983|45-49|W|GBR|3582|591|1857.0|3684.0|5476.0|7243.0|7633.0|9029.0|10856.0|12645.0|14401.0|15167.0
 2015|F8963|H|W|GER|3581|574|1780.0|3582.0|5382.0|7186.0|7583.0|8983.0|10778.0|12554.0|14374.0|15166.0
 2015|F7579|60-64|W|AUT|3580|31|1769.0|3557.0|5272.0|7035.0|7411.0|8834.0|10710.0|12511.0|14363.0|15166.0
 2015|F2634|50-54|W|NED|3579|338|1681.0|3364.0|5061.0|6794.0|7180.0|8622.0|10518.0|12417.0|14351.0|15166.0
 2015|F1673|30-34|W|GER|3578|627|1691.0|3420.0|5164.0|6940.0|7319.0|8722.0|10551.0|12403.0|14348.0|15164.0
 2015|F6396|45-49|W|NOR|3577|590|1726.0|3459.0|5232.0|6999.0|7385.0|8798.0|10683.0|12473.0|14374.0|15162.0
 2015|F7394|50-54|W|GBR|3576|337|1729.0|3456.0|5170.0|6908.0|7299.0|8728.0|10558.0|12417.0|14333.0|15162.0
 2015|F4538|50-54|W|GER|3575|336|1597.0|3181.0|4789.0|6454.0|6805.0|8178.0|10121.0|12263.0|14337.0|15161.0
 2015|F3479|30-34|W|GER|3573|626|1662.0|3356.0|5030.0|6741.0|7115.0|8506.0|10365.0|12276.0|14302.0|15160.0
 2015|F11105|H|W|DEN|3573|573|1712.0|3395.0|5069.0|6737.0|7100.0|8476.0|10308.0|12306.0|14383.0|15160.0
 2015|F4695|35-39|W|GER|3571|588|1780.0|3557.0|5285.0|7065.0|7436.0|8805.0|10598.0|12423.0|14325.0|15159.0
 2015|F8026|40-44|W|ITA|3571|706|1822.0|3633.0|5496.0|7263.0|7649.0|9064.0|10864.0|12625.0|14401.0|15159.0
 2015|F1160|H|W|AUT|3570|572|1774.0|3523.0|5279.0|6987.0|7364.0|8770.0|10588.0|12411.0|14322.0|15159.0
 2015|F9716|H|W|GER|3569|571|1777.0|3501.0|5208.0|6917.0|7294.0|8689.0|10545.0|12432.0|14359.0|15158.0
 2015|F4911|40-44|W|GER|3568|705|1786.0|3549.0|5294.0|7039.0|7423.0|8852.0|10669.0|12503.0|14363.0|15157.0
 2015|F2718|35-39|W|GER|3567|587|1833.0|3594.0|5350.0|7093.0|7470.0|8826.0|10592.0|12470.0|14320.0|15156.0
 2015|F1591|40-44|W|GER|3566|704|1749.0|3451.0|5107.0|6779.0|7157.0|8524.0|10304.0|12202.0|14259.0|15155.0
 2015|F2165|30-34|W|CRC|3565|625|1788.0|3567.0|5371.0|7135.0|7517.0|8912.0|10706.0|12501.0|14338.0|15153.0
 2015|F872|30-34|W|GBR|3564|624|1694.0|3367.0|5153.0|6906.0|7278.0|8669.0|10606.0|12509.0|14371.0|15152.0
 2015|F8171|45-49|W|GER|3563|589|1741.0|3477.0|5319.0|7077.0|7453.0|8842.0|10620.0|12436.0|14322.0|15152.0
 2015|F2969|45-49|W|BEL|3562|588|1774.0|3558.0|5318.0|7094.0|7459.0|8820.0|10636.0|12474.0|14391.0|15152.0
 2015|F1779|45-49|W|IRL|3561|587|1687.0|3420.0|5113.0|6844.0|7226.0|8654.0|10546.0|12458.0|14355.0|15151.0
 2015|F10590|45-49|W|GER|3560|586|1767.0|3569.0|5367.0|7170.0|7568.0|8963.0|10761.0|12540.0|14360.0|15151.0
 2015|F2091|H|W|BRA|3559|570|1547.0|3109.0|4704.0|6334.0|6719.0|8136.0|10215.0|12388.0|14380.0|15150.0
 2015|F5430|40-44|W|GER|3558|703|1846.0|3656.0|5419.0|7171.0|7552.0|8925.0|10723.0|12528.0|14385.0|15149.0
 2015|F4726|55-59|W|GER|3555|119|1749.0|3534.0|5330.0|7158.0|7556.0|8967.0|10781.0|12569.0|14373.0|15149.0
 2015|F12540|30-34|W|RUS|3555|623|1746.0|3476.0|5227.0|6983.0|7363.0|8743.0|10577.0|12437.0|14327.0|15149.0
 2015|F2061|40-44|W|CHN|3555|702|1723.0|3470.0|5246.0|6928.0|7298.0|8640.0|10472.0|12371.0|14292.0|15149.0
 2015|F11351|55-59|W|USA|3554|118|1670.0|3390.0|5153.0|6891.0|7268.0|8671.0|10512.0|12363.0|14300.0|15147.0
 2015|F11597|45-49|W|GBR|3553|585|1767.0|3590.0|5377.0|7124.0|7505.0|8889.0|10648.0|12419.0|14313.0|15147.0
 2015|F10868|H|W|CAN|3552|569|1691.0|3420.0|5160.0|7109.0|7538.0|9177.0|10997.0|12672.0|14384.0|15147.0
 2015|F9873|45-49|W|GER|3551|584|1799.0|3579.0|5337.0|7106.0|7489.0|8873.0|10687.0|12470.0|14331.0|15147.0
 2015|F4953|50-54|W|GER|3550|335|1762.0|3567.0|5361.0|7160.0|7559.0|8995.0|10800.0|12591.0|14382.0|15146.0
 2015|F5078|35-39|W|CHN|3549|586|1757.0|3518.0|5312.0|7101.0|7522.0|8947.0|10764.0|12549.0|14377.0|15144.0
 2015|F1089|40-44|W|GUA|3548|701|1813.0|3610.0|5380.0|7160.0|7549.0|8947.0|10714.0|12497.0|14356.0|15144.0
 2015|F7801|H|W|ISR|3547|568|1859.0|3651.0|5461.0|7240.0|7616.0|9011.0|10778.0|12561.0|14377.0|15143.0
 2015|F2028|45-49|W|USA|3545|583|1673.0|3369.0|5066.0|6737.0|7115.0|8476.0|10282.0|12147.0|14275.0|15142.0
 2015|F3708|40-44|W|CHN|3545|700|1665.0|3339.0|4965.0|6670.0|7038.0|8373.0|10156.0|12108.0|14300.0|15142.0
 2015|F10368|45-49|W|GER|3544|582|1598.0|3249.0|4922.0|6653.0|7031.0|8439.0|10425.0|12389.0|14338.0|15141.0
 2015|F8358|60-64|W|JPN|3543|30|1655.0|3438.0|5144.0|6876.0|7262.0|8654.0|10479.0|12324.0|14258.0|15141.0
 2015|F6500|40-44|W|FRA|3542|699|1708.0|3431.0|5146.0|6907.0|7287.0|8746.0|10614.0|12460.0|14390.0|15140.0
 2015|F11265|45-49|W|GER|3541|581|1692.0|3460.0|5244.0|7022.0|7409.0|8821.0|10654.0|12495.0|14351.0|15140.0
 2015|F7264|40-44|W|SUI|3540|698|1744.0|3485.0|5234.0|7029.0|7423.0|8862.0|10741.0|12570.0|14407.0|15140.0
 2015|F10608|35-39|W|SWE|3539|585|1808.0|3622.0|5341.0|7069.0|7446.0|8833.0|10657.0|12460.0|14347.0|15139.0
 2015|F7110|40-44|W|IRL|3538|697|1791.0|3542.0|5273.0|7001.0|7371.0|8751.0|10546.0|12331.0|14291.0|15139.0
 2015|F1557|30-34|W|CRC|3537|622|1609.0|3237.0|4879.0|6552.0|6921.0|8289.0|10161.0|12040.0|14197.0|15139.0
 2015|F3259|45-49|W|DEN|3536|580|1714.0|3467.0|5224.0|6994.0|7369.0|8798.0|10658.0|12518.0|14367.0|15138.0
 2015|F9017|45-49|W|DEN|3535|579|1825.0|3716.0|5526.0|7332.0|7715.0|9148.0|10918.0|12671.0|14414.0|15138.0
 2015|F7167|45-49|W|GER|3534|578|1761.0|3507.0|5280.0|7046.0|7434.0|8863.0|10695.0|12495.0|14365.0|15136.0
 2015|F3656|40-44|W|ITA|3533|696|1593.0|3186.0|4804.0|6492.0|6868.0|8268.0|10182.0|12156.0|14278.0|15136.0
 2015|F7791|40-44|W|CAN|3532|695|1763.0|3537.0|5281.0|7057.0|7440.0|8871.0|10685.0|12477.0|14340.0|15135.0
 2015|F12350|30-34|W|CHN|3531|621|1688.0|3400.0|5239.0|6967.0|7327.0|8749.0|10546.0|12348.0|14273.0|15134.0
 2015|F9117|H|W|GER|3530|567|1747.0|3442.0|5131.0|6824.0|7201.0|8565.0|10423.0|12309.0|14254.0|15134.0
 2015|F3620|35-39|W|USA|3529|584|1774.0|3494.0|5210.0|6903.0|7273.0|8673.0|10458.0|12328.0|14318.0|15134.0
 2015|F3755|45-49|W|FRA|3528|577|1784.0|3571.0|5292.0|7084.0|7456.0|8860.0|10618.0|12426.0|14292.0|15133.0
 2015|F9963|35-39|W|GER|3527|583|1677.0|3367.0|5039.0|6731.0|7102.0|8606.0|10360.0|12250.0|14209.0|15132.0
 2015|F4076|50-54|W|FRA|3526|334|1784.0|3570.0|5292.0|7084.0|7456.0|8860.0|10618.0|12425.0|14293.0|15132.0
 2015|F5674|35-39|W|GER|3525|582|1768.0|3532.0|5337.0|7249.0|7630.0|9056.0|10900.0|12716.0|14389.0|15131.0
 2015|F11131|45-49|W|GER|3524|576|1718.0|3454.0|5188.0|6935.0|7314.0|8726.0|10567.0|12422.0|14315.0|15131.0
 2015|F2689|30-34|W|UKR|3523|620|1786.0|3563.0|5299.0|7037.0|7419.0|8808.0|10728.0|12530.0|14338.0|15131.0
 2015|F9765|55-59|W|SUI|3522|117|1722.0|3477.0|5225.0|6964.0|7333.0|8726.0|10504.0|12278.0|14276.0|15130.0
 2015|F4544|H|W|GBR|3521|566|1827.0|3648.0|5397.0|7173.0|7556.0|8962.0|10745.0|12548.0|14361.0|15130.0
 2015|F3258|50-54|W|BRA|3520|333|1612.0|3215.0|4822.0|6435.0|6791.0|8117.0|9877.0|11836.0|14113.0|15130.0
 2015|F3516|50-54|W|GER|3519|332|1723.0|3486.0|5221.0|6975.0|7365.0|8871.0|10681.0|12486.0|14339.0|15129.0
 2015|F1536|45-49|W|DEN|3518|575|1742.0|3466.0|5185.0|6961.0|7341.0|8754.0|10566.0|12391.0|14286.0|15129.0
 2015|F2753|H|W|GER|3517|565|1902.0|3833.0|5627.0|7387.0|7768.0|9149.0|10931.0|12645.0|14387.0|15129.0
 2015|F8072|40-44|W|DEN|3516|694|1733.0|3460.0|5181.0|6884.0|7256.0|8600.0|10370.0|12176.0|14250.0|15128.0
 2015|F767|50-54|W|BRA|3515|331|1799.0|3549.0|5306.0|7102.0|7486.0|8904.0|10744.0|12533.0|14341.0|15128.0
 2015|F2105|50-54|W|FRA|3514|330|1655.0|3349.0|5077.0|6862.0|7254.0|8737.0|10604.0|12432.0|14349.0|15128.0
 2015|F5570|45-49|W|GER|3513|574|1762.0|3494.0|5188.0|6934.0|7318.0|8720.0|10548.0|12386.0|14308.0|15128.0
 2015|F6712|60-64|W|ITA|3512|29|1813.0|3634.0|5433.0|7197.0|7569.0|8940.0|10738.0|12520.0|14349.0|15127.0
 2015|F11081|45-49|W|CAN|3511|573|1677.0|3368.0|5059.0|6891.0|7262.0|8724.0|10534.0|12405.0|14302.0|15126.0
 2015|F4000|35-39|W|BRA|3509|581|1823.0|3609.0|5395.0|7169.0|7561.0|8959.0|10739.0|12531.0|14346.0|15125.0
 2015|F2697|30-34|W|GUA|3509|619|1831.0|3733.0|5534.0|7356.0|7749.0|9180.0|11027.0|12753.0|14447.0|15125.0
 2015|F7610|35-39|W|FRA|3508|580|1838.0|3599.0|5357.0|7179.0|7564.0|8939.0|10716.0|12532.0|14398.0|15124.0
 2015|F11807|35-39|W|GER|3507|579|1739.0|3567.0|5319.0|7073.0|7452.0|8831.0|10634.0|12519.0|14326.0|15124.0
 2015|F10546|55-59|W|SUI|3506|116|1799.0|3625.0|5425.0|7253.0|7646.0|9073.0|10877.0|12660.0|14407.0|15122.0
 2015|F5622|H|W|RUS|3505|564|1715.0|3468.0|5164.0|6912.0|7296.0|8780.0|10603.0|12431.0|14331.0|15120.0
 2015|F8897|40-44|W|FIN|3504|693|1690.0|3370.0|5054.0|6753.0|7123.0|8523.0|10454.0|12362.0|14304.0|15119.0
 2015|F12353|40-44|W|SLO|3503|692|1652.0|3356.0|5072.0|6823.0|7205.0|8642.0|10519.0|12354.0|14293.0|15115.0
 2015|F2875|40-44|W|GER|3502|691|1773.0|3520.0|5266.0|7029.0|7435.0|8894.0|10677.0|12451.0|14305.0|15113.0
 2015|F7459|30-34|W|AUS|3501|618|1769.0|3579.0|5320.0|7026.0|7401.0|8778.0|10563.0|12336.0|14253.0|15112.0
 2015|F7618|H|W|GER|3500|563|1769.0|3578.0|5318.0|7025.0|7401.0|8780.0|10563.0|12336.0|14252.0|15112.0
 2015|F3374|45-49|W|CRO|3499|572|1898.0|3651.0|5433.0|7112.0|7477.0|8931.0|10905.0|12602.0|14366.0|15112.0
 2015|F1150|30-34|W|GER|3498|617|1802.0|3573.0|5342.0|7103.0|7486.0|8880.0|10668.0|12471.0|14306.0|15109.0
 2015|F7524|H|W|GER|3497|562|1895.0|3671.0|5368.0|7077.0|7440.0|8800.0|10581.0|12411.0|14328.0|15107.0
 2015|F2795|45-49|W|GER|3495|571|1661.0|3347.0|5026.0|6695.0|7062.0|8400.0|10172.0|11954.0|14074.0|15106.0
 2015|F1101|50-54|W|GER|3495|329|1742.0|3470.0|5238.0|6992.0|7379.0|8809.0|10647.0|12453.0|14344.0|15106.0
 2015|F6631|45-49|W|FRA|3494|570|1758.0|3556.0|5347.0|7183.0|7570.0|9000.0|10829.0|12566.0|14330.0|15106.0
 2015|F1830|50-54|W|ITA|3493|328|1700.0|3425.0|5130.0|6835.0|7216.0|8612.0|10425.0|12251.0|14235.0|15105.0
 2015|F11417|40-44|W|EST|3492|690|1737.0|3494.0|5238.0|6985.0|7445.0|8851.0|10658.0|12414.0|14275.0|15104.0
 2015|F7754|35-39|W|GBR|3491|578|1669.0|3384.0|5170.0|6954.0|7337.0|8720.0|10646.0|12442.0|14281.0|15103.0
 2015|F6227|45-49|W|GER|3490|569|1654.0|3329.0|5039.0|6764.0|7147.0|8630.0|10512.0|12443.0|14323.0|15102.0
 2015|F304|55-59|W|GER|3489|115|1608.0|3200.0|4848.0|6480.0|6830.0|8236.0|10118.0|12172.0|14236.0|15101.0
